nombre,precio_alquiler,precio_venta,superficie_venta,codi_districte,nom_districte,codi_barri,elasticidad_10y_stars,rentabilidad_10y_stars,grow_acu_alquiler_10y_stars,grow_acu_venta_10y_stars,año,num_mes,trimestre,dia_semana,precio_alquiler_lag_1,precio_alquiler_lag_3,precio_alquiler_lag_6,precio_alquiler_lag_12
la sagrada familia,14.914002472780899,3779.56756756757,7450.0,2,1,6,1.0,1,2,2,2022,5,2,6,14.6556920590496,15.0167848219413,14.193616000511051,13.548540628863467
la sagrada familia,15.1723128865122,3770.5,10850.0,2,1,6,1.0,1,2,2,2022,6,2,2,14.914002472780899,14.83623844049545,14.6954736019491,13.560967273728632
la sagrada familia,15.4306233002435,3915.22580645161,9797.142857142857,2,1,6,1.0,1,2,2,2022,7,3,4,15.1723128865122,14.6556920590496,15.19733120338715,13.5733939185938
la sagrada familia,15.6366921405737,4186.375,8744.285714285714,2,1,6,1.0,1,2,2,2022,8,3,0,15.4306233002435,14.914002472780899,15.0167848219413,13.6128487454202
la sagrada familia,15.8427609809039,3775.48076923077,7691.428571428572,2,1,6,1.0,1,2,2,2022,9,3,3,15.6366921405737,15.1723128865122,14.83623844049545,13.6523035722466
la sagrada familia,16.0488298212341,3760.46153846154,6638.571428571428,2,1,6,1.0,1,2,2,2022,10,4,5,15.8427609809039,15.4306233002435,14.6556920590496,13.691758399073
la sagrada familia,16.172169511940336,4273.08695652174,5585.714285714285,2,1,6,1.0,1,2,2,2022,11,4,1,16.0488298212341,15.6366921405737,14.914002472780899,14.193616000511051
la sagrada familia,16.295509202646567,4198.225,4532.857142857143,2,1,6,1.0,1,2,2,2022,12,4,3,16.172169511940336,15.8427609809039,15.1723128865122,14.6954736019491
la sagrada familia,16.418848893352802,4159.499115826705,3480.0,2,1,6,1.0,1,2,2,2023,1,1,6,16.295509202646567,16.0488298212341,15.4306233002435,15.19733120338715
la sagrada familia,16.370304964984403,4769.06451612903,3366.8333333333335,2,1,6,1.0,1,2,2,2023,2,1,2,16.418848893352802,16.172169511940336,15.6366921405737,15.0167848219413
